firm_id,date,interest_rate,inflation_rate,policy_uncertainty_index,sector_sentiment_index,commodity_index
General Electric,2017-6,0.032566337165566776,0.018996496292477155,105.01562442615568,45.67441812180379,315.9654445740828
General Electric,2017-7,0.0304853877467402,0.01857516406651713,120.13109249295458,53.944521423782966,298.49461190300605
General Electric,2017-8,0.034843224952664446,0.018040012302278863,121.17451484411855,45.79015519179737,344.13207528066084
General Electric,2017-9,0.02648973453061324,0.02529636272084329,108.7483632130189,52.89774856896413,304.5691059464816
General Electric,2017-10,0.02836168926701116,0.021214945132882867,135.57124830868747,70.75400798645438,306.0120704584751
General Electric,2017-11,0.02803945923433921,0.016217348136994866,93.30948926543513,58.711247034316926,285.45551151144576
General Electric,2017-12,0.022682425259339407,0.02275358584116433,116.44051287446766,46.73976467832159,297.7221750511573
General Motors,2017-1,0.03148060138532288,0.0263664685910379,123.00739079279747,62.012139221639444,312.3120707556824
General Motors,2017-2,0.03130527636089944,0.02309739578165344,132.86097085146872,45.91924626978449,231.593264293735
General Motors,2017-3,0.030025567283212304,0.015441890102137961,137.79037195222224,29.61875464822146,246.07258311577147
General Motors,2017-4,0.028827064333124264,0.018547297781401247,91.88394770405327,39.91913689082596,329.7305637609086
General Motors,2017-5,0.022923146289747925,0.02380073344755987,81.64714573160944,31.292080789741444,306.83461752511766
General Motors,2017-6,0.027896773386173204,0.01787699160314366,151.94192054746273,46.48486515958692,292.6406665458928
General Motors,2017-7,0.02828642741736615,0.021331458284438685,128.3078502994898,50.184183791895514,300.7373573226157
General Motors,2017-8,0.025988613653891903,0.02232390216028801,101.28783658608616,66.76437312275283,313.90326821446683
General Motors,2017-9,0.029193571441669952,0.017219208585265752,158.77879938806308,53.269273737641626,278.4096127876255
General Motors,2017-10,0.032020254284072694,0.0198214239318146,122.89186585732146,47.80899471191136,268.8678109839075
General Motors,2017-11,0.03943092950605265,0.010276197979792782,149.48242960159567,58.294055811834895,307.83381020390726
General Motors,2017-12,0.030872889064159192,0.016926837075997132,121.68796203525272,27.88864690992115,260.86508889539874
HubSpot,2017-1,0.03128775195361382,0.01924229554582052,171.51869812204967,52.356145581085656,316.33011022857886
HubSpot,2017-2,0.029627770421169163,0.016256650454105452,163.8835210610801,57.708651938869664,231.8966558304864
HubSpot,2017-3,0.02040614392350479,0.024897233911794908,113.77589628802316,35.214137542201584,341.16622549302576
HubSpot,2017-4,0.029867430622753915,0.015709575866118104,144.2892737738589,61.43754043206929,318.90389929652173
HubSpot,2017-5,0.03030115104970513,0.018679866539909048,136.1343987396287,53.38496407494414,310.241189372555
HubSpot,2017-6,0.04231621056242643,0.020392221731858274,154.21578893830872,45.847120860991986,339.30763935782056
HubSpot,2017-7,0.029038195176094385,0.024323819867198348,95.8769134854974,56.32781866106285,366.61897777850305
HubSpot,2017-8,0.03150773671166806,0.015692413546461684,137.15128649996097,72.70692857804396,340.5748026007252
HubSpot,2017-9,0.029826441151473784,0.02348949125646488,146.4606121712397,51.81866255058495,226.3650307467342
HubSpot,2017-10,0.02415660981190234,0.02003069918305876,76.03151283942213,52.48220586300336,248.81692133057194
HubSpot,2017-11,0.035714114072575104,0.01705547404685615,90.41853718335562,45.40639100459756,275.00725689217285
HubSpot,2017-12,0.03375966516343387,0.021386310422789812,69.01919555599748,41.50155630535208,301.0436420084333
ServiceNow,2017-1,0.033955159735215235,0.02059717908672041,113.26482913888606,58.303358165442454,320.7063608187649
ServiceNow,2017-2,0.025453062726026304,0.018199349368523618,137.93855639489905,41.43916174091133,270.9702474738614
ServiceNow,2017-3,0.037013971554680496,0.020209406254970058,157.5589263024007,50.715662372193925,307.4706705790831
ServiceNow,2017-4,0.022990744686038594,0.018844059209414718,121.85236951049438,45.223425532348834,269.7846827058671
ServiceNow,2017-5,0.03293428546900135,0.020340552035753745,160.7153886392823,54.78979825746392,275.5392878803221
ServiceNow,2017-6,0.04095227812904989,0.02198639202356314,85.49746354462772,53.33662105286948,243.7335561260711
ServiceNow,2017-7,0.025047318374346556,0.024758050448436056,77.41543901612113,60.375399442578995,263.07067015556385
ServiceNow,2017-8,0.02716851135198614,0.016286553503519454,118.61130752758453,44.89983601145253,245.93261577534665
ServiceNow,2017-9,0.030498256825438205,0.026399100123968802,129.60163622348267,47.30125064706629,260.9650698809067
ServiceNow,2017-10,0.027482621729419003,0.014143736601432495,119.18263129764767,40.21236284217693,342.1456718643136
ServiceNow,2017-11,0.022246682844669335,0.019544644714893252,68.31394749900309,45.55706739923888,262.02404444672226
ServiceNow,2017-12,0.030342814874030136,0.02176495161945373,117.77199901218029,53.77300493044852,405.29528259349564
tesla,2017-1,0.03129941397124212,0.017513014967233783,117.32424100113606,52.799686263198204,274.9213176884893
tesla,2017-2,0.03390911435888655,0.018319456879409092,94.11894193951565,38.74510952701623,372.49794231987715
tesla,2017-3,0.02381524644560959,0.022241880815369784,106.15876736632045,74.45751979616827,328.310077418219
tesla,2017-4,0.02339771693457862,0.021831110796300394,90.05305268527879,51.292211819752275,277.5013289642293
tesla,2017-5,0.032609707828084485,0.019937295218107557,169.11812832290974,51.09394794604893,325.2963095622208
tesla,2017-6,0.03148492336616593,0.020351982149926347,120.88158879929321,57.25766623898692,338.9021779850692
tesla,2017-7,0.03125246425172938,0.023832994687365276,102.50686230018536,54.810092317367136,324.87239848868785
tesla,2017-8,0.03173224104748488,0.018225285833492512,125.34949776835555,52.23884024279131,237.19101120438174
tesla,2017-9,0.026599876392107546,0.021641292143510113,117.19179875772926,42.09525544554688,270.91451296700524
tesla,2017-10,0.031161268485805017,0.019393422042698318,114.47576001166942,54.714683571359956,290.0992545779398
tesla,2017-11,0.0314653623664934,0.01934695639031834,135.35416750108564,68.82024496475034,297.0226628359982
tesla,2017-12,0.02642824290986816,0.023296330555961572,138.93769275118262,63.454200461549775,324.82688390202713
